marker,chr,pos
backuprs31941857,18,44.032655
UNC180270327,18,44.804891
backupUNC180094558,18,44.930091
UNC180271393,18,45.266707
JAX00458197,18,45.940486
UNC180239546,18,46.432885
UNC180097727,18,46.861153
JAX00083168,18,48.692926
UNC180273307,18,48.883061
UNC180394246,18,50.28288
UNC180104102,18,50.766678
UNC180104228,18,51.130379
JAX00083358,18,51.250937
UNC180105043,18,51.557503
JAX00459119,18,51.793192
backupUNC180106839,18,52.7006
JAX00459322,18,53.032416
JAX00459365,18,53.309959
UNC180277110,18,53.720891
UNC180109510,18,54.402806
backupUNC180109886,18,54.669971
backupUNC180790132,18,54.913391
backupUNC180111263,18,55.082708
backupUNC180279278,18,55.635807
backupUNC180395407,18,55.691938
UNC180418425,18,56.472937
UNC180279562,18,56.565683
UNC180114638,18,57.05093
UNC180114969,18,57.251592
JAX00083833,18,57.565401
backupUNC180117139,18,58.026578
JAX00460504,18,58.305102
UNC180282171,18,58.387928
backupUNC180282678,18,58.694005
backupUNC181045665,18,59.012571
backupUNC180130053,18,60.118564
UNC180132633,18,60.354315
backuprs52500819,18,60.578731
JAX00461252,18,61.077492
UNC180242730,18,61.501241
backupUNC180134519,18,61.676596
JAX00461525,18,62.045862
JAX00461651,18,62.52691
backupUNC180842500,18,62.613937
backupJAX00461716,18,62.8469
backupUNC180139569,18,63.824358
JAX00462093,18,64.249796
JAX00084364,18,64.663758
UNC180141852,18,65.176414
JAX00462491,18,65.267275
UNC180294029,18,65.782436
UNC180294235,18,65.844682
UNC180147006,18,66.630118
UNC180295729,18,67.147474
backupUNC180296397,18,67.377851
UNC180150255,18,67.786641
UNC180151602,18,68.187486
UNC180882554,18,68.314488
backupUNC180152756,18,68.798138
backupUNC180299204,18,68.977325
UNC180300287,18,69.898866
UNC180300430,18,70.051475
backupUNC180157522,18,70.47134
UNC180158671,18,70.811173
UNC180159223,18,71.023315
UNC180159545,18,71.390119
UNC180161932,18,72.344914
backupUNC180165192,18,73.031073
backupUNC180302834,18,73.172009
UNC180917632,18,73.435002
UNC180166175,18,73.822933
UNC180167485,18,74.201006
JAX00465096,18,74.58786
UNC180170591,18,74.994315
UNC180171483,18,75.218494
backuprs49379040,18,75.591734
backupUNC180311503,18,76.199964
UNC180175448,18,76.392633
JAX00085275,18,76.84037
UNC180312821,18,77.424944
UNC180228295,18,77.48483
backupUNC180312993,18,77.843663
JAX00466128,18,78.296341
UNC180181597,18,78.580187
UNC180948523,18,78.92432
backupUNC180182462,18,79.011636
UNC180314773,18,79.628765
UNC180315475,18,80.002466
backuprs29972631,18,80.562938
backupJAX00466928,18,80.905437
UNC180190039,18,81.452763
backupJAX00467217,18,81.962863
UNC180192304,18,82.262613
backupUNC180192740,18,82.379028
JAX00467283,18,82.393374
backupJAX00085710,18,82.714323
JAX00467437,18,83.074998
JAX00467497,18,83.364369
UNC180197530,18,83.680628
UNC180198797,18,84.120722
backuprs47501977,18,84.197551
backupUNC180199802,18,84.675744
UNC180201105,18,84.947472
backupUNC180201756,18,85.277755
JAX00468083,18,85.498932
JAX00085941,18,85.80586
UNC180204833,18,86.15527
UNC180371017,18,86.412486
UNC180319648,18,86.571274
JAX00468324,18,86.887906
backupUNC180205958,18,87.309386
UNC181007456,18,87.525173
UNC180206900,18,87.911462
JAX00086124,18,88.276489
UNC180209122,18,88.55
JAX00086145,18,88.552272
JAX00468695,18,89.108657
backupUNC181089182,18,89.343744
JAX00086248,18,89.920316
UNC181022231,18,90.441479
JAX00468921,19,3.286882
backupJAX00086312,19,3.295723
UNC190137872,19,3.46162
JAX00469067,19,4.019497
JAX00086422,19,4.74022
JAX00469261,19,4.740699
UNC190139327,19,5.083353
UNC190279660,19,5.109975
backupUNC190139992,19,5.520462
UNC190140427,19,5.999173
backupUNC190140806,19,6.221959
backupJAX00469786,19,7.263405
UNC190000807,19,7.537707
JAX00469833,19,7.541413
backupUNC190295022,19,7.804903
JAX00086690,19,8.472153
JAX00470016,19,9.036656
backupJAX00470023,19,9.083442
backupUNC190142636,19,9.573448
backupJAX00470129,19,10.006715
UNC190659558,19,10.220984
JAX00470266,19,10.49172
backupJAX00470445,19,11.002069
backupUNC190188354,19,11.27273
UNC190145963,19,11.56915
JAX00470703,19,11.863916
backupUNC190238128,19,12.004332
JAX00470751,19,12.01921
JAX00087004,19,12.802559
JAX00087007,19,12.83246
JAX00471057,19,13.434253
backupJAX00471123,19,13.797856
JAX00471367,19,14.768566
backupJAX00471466,19,15.084433
JAX00471469,19,15.105922
backupUNC190150199,19,15.357109
UNC190150911,19,15.778905
UNC190219180,19,16.128133
backupUNC190151809,19,16.489243
UNC_rs51740727,19,16.960318
UNC190006033,19,17.318013
JAX00472210,19,17.773589
backupJAX00087393,19,17.986765
backupUNC190011440,19,18.697122
UNC190011937,19,18.862446
backupJAX00472649,19,19.3486
UNC190012516,19,19.608194
backupUNC190015857,19,20.402922
UNC190017824,19,21.518541
backupUNC190661115,19,21.779934
UNC190157471,19,21.942605
backupUNC190020296,19,22.273907
UNC190158824,19,22.660458
backupUNC190023474,19,23.162094
JAX00473644,19,23.376371
backupUNC190160608,19,24.091733
UNC190025397,19,24.236347
JAX00474064,19,24.645447
JAX00087917,19,24.989417
UNC190026191,19,25.398528
backupUNC190026579,19,25.530935
JAX00474494,19,26.264632
UNC190118835,19,26.552273
JAX00474593,19,26.654821
backupUNC190169111,19,28.082755
UNC190031953,19,28.25849
UNC190032283,19,28.71412
JAX00475110,19,28.720181
UNC190436035,19,28.777075
UNC190034224,19,29.191632
backupUNC190034651,19,29.339155
JAX00475379,19,30.139631
JAX00475380,19,30.143111
JAX00088315,19,30.327933
JAX00475495,19,30.652549
UNC190036580,19,30.865348
backupJAX00088399,19,31.434331
UNC190038461,19,31.821742
JAX00088444,19,32.049377
UNC190172045,19,33.037283
UNC190172958,19,34.34597
UNC190469181,19,34.44479
JAX00476221,19,34.458148
backupUNC190174193,19,34.928532
backupJAX00088675,19,35.127259
JAX00476488,19,35.720863
backupUNC190040805,19,36.855076
UNC190041098,19,37.177041
backupUNC190042442,19,37.813679
UNC190044398,19,38.222936
UNC190047471,19,39.373125
UNC190051683,19,40.354849
UNC190133041,19,40.702326
backupUNC190052983,19,40.94033
UNC190053298,19,41.235374
UNC190054056,19,41.608575
UNC190055214,19,42.059007
UNC190177517,19,42.364264
UNC190057529,19,42.773482
backupUNC190261546,19,43.103338
backupJAX00089271,19,43.169158
JAX00478143,19,43.434876
UNC190540654,19,43.842671
backupJAX00089352,19,44.256324
backupJAX00478436,19,44.543584
UNC190180843,19,44.921095
backupUNC190204157,19,45.124234
UNC190065781,19,45.635692
backupJAX00478761,19,46.02618
UNC190122704,19,46.184881
backupUNC190181624,19,46.554667
JAX00478936,19,46.890876
JAX00478992,19,47.101508
UNC190070295,19,47.368685
UNC190071402,19,47.693222
JAX00479293,19,48.154441
JAX00479340,19,48.378713
UNC190075200,19,48.564949
UNC190183073,19,48.867369
JAX00479457,19,49.360707
UNC190075366,19,49.697542
UNC190076418,19,50.134188
backupUNC190084318,19,51.238891
backupUNC190264320,19,51.561113
UNC190593408,19,52.089033
backupUNC190088500,19,52.559606
UNC190124427,19,53.440681
UNC190090409,19,53.662713
backupUNC190091032,19,54.409446
UNC190092662,19,55.509004
UNC190093358,19,55.823155
UNC190093865,19,56.320438
backupUNC190212525,19,56.480843
UNC190125023,19,57.214024
backupJAX00481224,19,57.43331
UNC190097423,19,57.558133
backupUNC190099769,19,58.111976
UNC190100100,19,58.147237
JAX00481609,19,58.974307
JAX00090476,19,59.241076
UNC_rs36361331,19,59.446822
backupUNC190125682,19,59.639342
backupUNC190108448,19,60.150843
UNC190112153,19,60.665768
UNC190114836,19,61.082266
backupUNC190115512,19,61.167435
UNC200000454,X,5.503248
UNC200282646,X,6.090377
UNC200880603,X,6.36118
UNC200285015,X,6.528437
JAX00708647,X,6.581032
backupUNC200287049,X,6.998296
JAX00708714,X,7.085553
UNC200292334,X,7.907362
backupUNC200002128,X,8.534245
JAX00176890,X,8.903963
backupJAX00708995,X,9.415022
backupUNC200067984,X,9.530851
JAX00709018,X,9.622234
UNC_rs50627251,X,9.939436
UNC200004516,X,10.115046
backupUNC200004813,X,10.341066
backupUNC200249354,X,10.7118
JAX00177060,X,11.188403
JAX00709197,X,11.197065
backupUNC200310334,X,11.244802
backupJAX00709270,X,11.72954
backupUNC200316908,X,12.326389
JAX00177172,X,12.671555
UNC200319662,X,12.723725
UNC200089428,X,13.406552
JAX00709530,X,13.819886
JAX00177277,X,14.063335
JAX00709553,X,14.090266
JAX00709598,X,14.715571
JAX00709622,X,14.930005
UNC200334548,X,15.231583
UNC200210623,X,15.564045
JAX00709682,X,15.564539
JAX00709715,X,15.915022
JAX00177453,X,16.464068
JAX00177505,X,17.171559
JAX00238681,X,17.758554
UNC200349871,X,18.130096
JAX00177612,X,18.728595
backupJAX00709954,X,18.875261
backupUNC200355425,X,19.111097
UNC200357719,X,19.430099
JAX00177716,X,20.106808
JAX00238701,X,20.130844
JAX00710061,X,20.2334
JAX00177765,X,20.781912
JAX00177773,X,20.863446
JAX00177822,X,21.550351
JAX00177823,X,21.550471
backupJAX00710201,X,21.733693
JAX00710224,X,22.138968
JAX00177936,X,23.063284
backupJAX00710313,X,23.08205
JAX00238762,X,23.30633
UNC200381325,X,23.768036
backupUNC200381363,X,23.945475
UNC200007340,X,35.520887
JAX00177959,X,35.708624
UNC200382483,X,36.03084
backupJAX00710383,X,36.317023
JAX00710411,X,36.623949
backupUNC200383023,X,36.741124
JAX00178040,X,36.78872
JAX00710480,X,37.939704
JAX00178124,X,38.338759
UNC200007700,X,38.539035
JAX00710569,X,38.906182
UNC200007844,X,39.104077
backupUNC200007909,X,39.533599
UNC200007914,X,39.554169
UNC200387084,X,40.061981
backupUNC200008026,X,40.290473
backupUNC200387638,X,40.495347
UNC200008104,X,40.920045
backupJAX00238910,X,41.136597
UNC200388435,X,41.403812
backupUNC200388541,X,41.81726
JAX00710794,X,41.947948
backupUNC200388916,X,42.272181
JAX00710846,X,42.622568
JAX00178458,X,42.981911
UNC200389762,X,43.309451
JAX00710894,X,43.322234
UNC200389979,X,43.669034
UNC200390801,X,44.225863
backupUNC200391017,X,44.368693
JAX00178595,X,44.928162
backupUNC200391881,X,44.931847
JAX00178610,X,45.181531
UNC200392323,X,45.715615
UNC200008702,X,45.914697
backupUNC200393064,X,46.259113
JAX00178691,X,46.408007
UNC200393845,X,47.207366
UNC200008932,X,47.63672
UNC200071840,X,48.100399
UNC200009854,X,48.960346
backupUNC200010273,X,49.398481
backupJAX00239017,X,50.197216
JAX00178992,X,50.423972
backupUNC200011184,X,50.72464
backupUNC200011470,X,51.779369
JAX00179106,X,51.965595
UNC200011964,X,52.287832
backupUNC200012354,X,52.715176
UNC200012440,X,52.92652
backupUNC200012541,X,53.069744
backupUNC200418225,X,53.606195
backupUNC200092333,X,53.748285
JAX00239067,X,53.930464
UNC200092423,X,54.116801
UNC200092647,X,55.963394
UNC200056198,X,56.170165
UNC200092758,X,56.54332
UNC_rs47654132,X,57.101675
backupUNC200013645,X,57.855688
JAX00179435,X,57.912895
UNC200014226,X,58.922155
backupUNC200093060,X,59.432103
UNC200093280,X,60.038106
JAX00239166,X,60.745998
backupJAX00712427,X,60.928646
JAX00712544,X,62.295687
JAX00179758,X,62.316034
UNC200093757,X,62.901291
UNC200228540,X,63.129089
backupJAX00179850,X,63.521307
backupUNC200093900,X,63.710486
UNC200094013,X,64.412459
UNC200228740,X,65.252608
JAX00179978,X,65.271068
UNC200094855,X,65.633488
JAX00180030,X,65.974073
UNC200475308,X,66.4705
UNC200095582,X,66.664576
backupUNC200095716,X,66.803155
UNC200097427,X,68.693003
backupUNC200229256,X,68.844556
backupUNC200098152,X,69.213997
JAX00713242,X,69.455315
backupUNC200017097,X,69.975424
backupJAX00713355,X,70.337477
UNC200017368,X,70.842372
UNC200018029,X,71.483811
UNC200057582,X,71.983026
UNC200503488,X,72.901228
JAX00713689,X,72.959244
backupUNC200099119,X,73.428893
UNC_rs8251020,X,73.724608
UNC200019054,X,74.112481
backupUNC200099374,X,74.266257
JAX00713872,X,74.572566
UNC200019393,X,74.844014
UNC200019442,X,75.090589
UNC200019483,X,75.380961
UNC200020256,X,75.825446
UNC200099708,X,76.071586
backupJAX00180788,X,76.329982
JAX00714218,X,77.785794
UNC200101442,X,78.312499
UNC200214807,X,79.154067
UNC200101643,X,79.458587
backupJAX00181040,X,79.853028
backupUNC200102751,X,80.396491
JAX00714558,X,81.776667
backupUNC200105073,X,81.886385
UNC200105170,X,82.219367
backupUNC200105516,X,82.523538
UNC200023244,X,82.696625
JAX00181304,X,83.401975
UNC200106183,X,83.494388
UNC200106288,X,83.98325
UNC200023468,X,84.900225
JAX00181418,X,84.924695
UNC200557231,X,84.955353
JAX00181485,X,85.822253
UNC200024642,X,85.884043
UNC200564474,X,86.179205
backupUNC200026178,X,86.831842
backupUNC200883125,X,87.327563
UNC200571580,X,87.518837
JAX00715214,X,87.950347
UNC200883696,X,88.753824
UNC200580975,X,89.40348
JAX00181755,X,89.406393
UNC200581861,X,89.594454
backupUNC200583887,X,89.97087
backupUNC200586059,X,90.513727
JAX00181857,X,90.805467
UNC200589451,X,91.245137
UNC200590475,X,91.49743
backupJAX00715624,X,92.081221
UNC200593068,X,92.157633
JAX00182041,X,93.336418
JAX00715929,X,95.069663
JAX00182178,X,95.260671
JAX00182179,X,95.296939
backupUNC200609379,X,96.012141
UNC200108569,X,96.3132
backupJAX00182262,X,96.415954
backupUNC200109114,X,97.072057
backupUNC200614817,X,97.544392
UNC200109294,X,97.969056
backupUNC200618095,X,98.409551
UNC200109718,X,98.779183
UNC200028187,X,99.018814
UNC200110307,X,99.119458
backupUNC200111260,X,100.036301
backupUNC200111583,X,100.608193
JAX00182600,X,101.09827
UNC200112087,X,101.231415
JAX00716589,X,101.280833
UNC200632580,X,101.571689
backupUNC200217389,X,101.846846
JAX00716664,X,102.127171
UNC200217527,X,102.670239
UNC200028921,X,102.867477
backupUNC200029276,X,103.790608
backupUNC200218095,X,104.060129
backupUNC200644933,X,104.258499
UNC200029463,X,105.173804
JAX00717028,X,105.847817
UNC200029837,X,106.115834
backupUNC200218490,X,106.504747
JAX00183045,X,107.193382
JAX00183066,X,107.466528
JAX00717214,X,107.479593
UNC200030621,X,107.590492
JAX00183110,X,108.056584
UNC_rs52510521,X,108.297539
backupUNC200112735,X,108.659367
JAX00183170,X,108.896429
backupUNC200112872,X,109.009503
JAX00239815,X,110.023737
UNC200113247,X,110.277501
JAX00239819,X,110.286722
UNC200031085,X,110.824628
UNC200676245,X,111.540585
backupUNC200114004,X,111.816099
JAX00183375,X,111.831129
UNC200117800,X,112.667043
UNC200120361,X,113.113985
UNC200121449,X,113.296837
JAX00717709,X,113.308454
JAX00183522,X,113.833592
UNC200219382,X,113.901825
JAX00183580,X,114.600175
UNC200031673,X,114.821164
UNC200133748,X,115.404334
UNC200032623,X,116.136257
JAX00183749,X,116.87117
backupUNC200033252,X,116.949261
JAX00718093,X,117.888013
backupJAX00718095,X,117.925307
backupUNC200153103,X,118.529009
JAX00183894,X,118.785103
JAX00718249,X,119.603347
backupJAX00183987,X,120.097306
UNC200167426,X,120.589964
backupUNC200169665,X,121.046286
JAX00184060,X,121.076476
UNC200034300,X,121.535433
UNC200176905,X,122.056083
JAX00184153,X,122.334075
UNC200034449,X,122.612939
UNC200062736,X,126.693267
backupUNC200189557,X,127.047822
UNC200192385,X,127.337965
JAX00184302,X,127.354236
UNC200240290,X,127.411597
backupUNC200195198,X,127.768759
backupJAX00718691,X,128.065102
UNC200198049,X,128.279833
JAX00184389,X,128.743897
UNC200687011,X,128.975108
backupUNC200687147,X,129.453937
JAX00718824,X,130.005378
UNC200036229,X,130.486531
UNC200036579,X,131.091851
backupUNC200687966,X,131.544873
JAX00184621,X,131.8503
backupUNC200198763,X,131.959094
JAX00719109,X,132.616191
JAX00184725,X,133.232345
JAX00719184,X,133.505754
UNC200039490,X,134.281186
JAX00719373,X,134.880549
backupUNC200692256,X,135.205404
UNC200040398,X,135.592046
backupJAX00184922,X,136.048006
UNC200040867,X,136.303634
JAX00184943,X,136.318668
UNC200263540,X,136.798001
JAX00719739,X,137.630221
JAX00719784,X,138.066092
JAX00185134,X,138.968699
backupUNC200714769,X,139.425706
JAX00720117,X,140.491065
backupUNC200041972,X,140.714124
backupUNC200199758,X,140.871719
backupUNC200199933,X,141.327421
JAX00185322,X,141.610375
UNC200042788,X,142.411999
UNC200043090,X,142.563338
UNC200043244,X,142.84837
UNC200200879,X,143.079209
JAX00185476,X,143.656721
UNC200201505,X,143.694056
UNC200043724,X,144.263433
UNC200885683,X,145.434146
JAX00185609,X,145.454185
UNC200886512,X,146.533174
UNC200044271,X,146.829353
UNC200202584,X,147.153045
JAX00720993,X,147.388776
UNC200202805,X,148.011228
UNC200242317,X,148.865495
JAX00240233,X,148.887255
backupUNC200759367,X,150.166509
JAX00721092,X,150.592704
JAX00721093,X,150.614327
UNC200203655,X,151.003063
backupUNC200204428,X,151.472932
backupUNC200045123,X,152.309884
UNC200045337,X,152.512237
backupUNC200223037,X,153.142534
UNC200046565,X,153.533292
JAX00721456,X,153.599244
backupUNC200205394,X,154.446314
backupJAX00186102,X,154.476333
UNC200205568,X,155.164084
JAX00721699,X,156.324324
UNC200207043,X,156.574327
backupUNC200243544,X,157.185047
UNC200244258,X,157.756147
UNC200207852,X,157.923732
JAX00186379,X,158.258553
JAX00721922,X,158.259643
backupJAX00721933,X,158.425194
UNC200245326,X,158.924799
backupJAX00722044,X,159.424893
UNC200800390,X,159.674057
JAX00722071,X,159.681734
backupUNC200246213,X,160.049423
UNC200803134,X,160.295515
UNC200246879,X,160.470917
JAX00186579,X,160.954036
JAX00186608,X,161.321262
backupJAX00722366,X,161.923904
JAX00722401,X,162.098501
backupJAX00186716,X,162.756371
JAX00186717,X,162.792345
backupJAX00722521,X,162.972696
JAX00186758,X,163.315093
UNC200066422,X,163.750978
UNC200048303,X,164.048002
JAX00186885,X,165.074702
backupUNC200838158,X,167.12521
JAX00723000,X,167.14194
JAX00187059,X,167.394896
backupUNC200889296,X,168.031625
JAX00187127,X,168.276203
JAX00187167,X,168.827808
JAX00187177,X,168.954472
UNC200051678,X,169.454751
UNC200051792,X,169.979596
